2010-12-31 00:00:00,2010-12-31 00:00:00,2011-01-31 00:00:00,2011-01-31 00:00:00,2011-02-28 00:00:00,2011-02-28 00:00:00,2011-03-31 00:00:00,2011-03-31 00:00:00,2011-04-29 00:00:00,2011-04-29 00:00:00,2011-05-31 00:00:00,2011-05-31 00:00:00,2011-06-30 00:00:00,2011-06-30 00:00:00,2011-07-29 00:00:00,2011-07-29 00:00:00,2011-08-31 00:00:00,2011-08-31 00:00:00,2011-09-30 00:00:00,2011-09-30 00:00:00,2011-10-31 00:00:00,2011-10-31 00:00:00,2011-11-30 00:00:00,2011-11-30 00:00:00,2011-12-30 00:00:00,2011-12-30 00:00:00,2012-01-31 00:00:00,2012-01-31 00:00:00,2012-02-29 00:00:00,2012-02-29 00:00:00,2012-03-30 00:00:00,2012-03-30 00:00:00,2012-04-27 00:00:00,2012-04-27 00:00:00,2012-05-31 00:00:00,2012-05-31 00:00:00,2012-06-29 00:00:00,2012-06-29 00:00:00,2012-07-31 00:00:00,2012-07-31 00:00:00,2012-08-31 00:00:00,2012-08-31 00:00:00,2012-09-28 00:00:00,2012-09-28 00:00:00,2012-10-31 00:00:00,2012-10-31 00:00:00,2012-11-30 00:00:00,2012-11-30 00:00:00,2012-12-31 00:00:00,2012-12-31 00:00:00,2013-01-31 00:00:00,2013-01-31 00:00:00,2013-02-28 00:00:00,2013-02-28 00:00:00,2013-03-29 00:00:00,2013-03-29 00:00:00,2013-04-26 00:00:00,2013-04-26 00:00:00,2013-05-31 00:00:00,2013-05-31 00:00:00,2013-06-28 00:00:00,2013-06-28 00:00:00,2013-07-31 00:00:00,2013-07-31 00:00:00,2013-08-30 00:00:00,2013-08-30 00:00:00,2013-09-30 00:00:00,2013-09-30 00:00:00,2013-10-31 00:00:00,2013-10-31 00:00:00,2013-11-29 00:00:00,2013-11-29 00:00:00,2013-12-31 00:00:00,2013-12-31 00:00:00,2014-01-30 00:00:00,2014-01-30 00:00:00,2014-02-28 00:00:00,2014-02-28 00:00:00,2014-03-31 00:00:00,2014-03-31 00:00:00,2014-04-30 00:00:00,2014-04-30 00:00:00,2014-05-30 00:00:00,2014-05-30 00:00:00,2014-06-30 00:00:00,2014-06-30 00:00:00,2014-07-31 00:00:00,2014-07-31 00:00:00,2014-08-29 00:00:00,2014-08-29 00:00:00,2014-09-30 00:00:00,2014-09-30 00:00:00,2014-10-31 00:00:00,2014-10-31 00:00:00,2014-11-28 00:00:00,2014-11-28 00:00:00,2014-12-31 00:00:00,2014-12-31 00:00:00,2015-01-30 00:00:00,2015-01-30 00:00:00,2015-02-27 00:00:00,2015-02-27 00:00:00,2015-03-31 00:00:00,2015-03-31 00:00:00,2015-04-30 00:00:00,2015-04-30 00:00:00,2015-05-29 00:00:00,2015-05-29 00:00:00,2015-06-30 00:00:00,2015-06-30 00:00:00,2015-07-31 00:00:00,2015-07-31 00:00:00,2015-08-31 00:00:00,2015-08-31 00:00:00,2015-09-30 00:00:00,2015-09-30 00:00:00,2015-10-30 00:00:00,2015-10-30 00:00:00,2015-11-30 00:00:00,2015-11-30 00:00:00,2015-12-31 00:00:00,2015-12-31 00:00:00,2016-01-29 00:00:00,2016-01-29 00:00:00,2016-02-29 00:00:00,2016-02-29 00:00:00,2016-03-31 00:00:00,2016-03-31 00:00:00,2016-04-29 00:00:00,2016-04-29 00:00:00,2016-05-31 00:00:00,2016-05-31 00:00:00,2016-06-30 00:00:00,2016-06-30 00:00:00,2016-07-29 00:00:00,2016-07-29 00:00:00,2016-08-31 00:00:00,2016-08-31 00:00:00,2016-09-30 00:00:00,2016-09-30 00:00:00,2016-10-31 00:00:00,2016-10-31 00:00:00,2016-11-30 00:00:00,2016-11-30 00:00:00,2016-12-30 00:00:00,2016-12-30 00:00:00
000594.SZ,0.11,000597.SZ,0.14,000597.SZ,0.15,000597.SZ,0.15,000597.SZ,0.16,000597.SZ,0.15,000597.SZ,0.12,000619.SZ,0.1,000619.SZ,0.09,000619.SZ,0.09,000619.SZ,0.09,000619.SZ,0.09,000619.SZ,0.09,000620.SZ,0.11,000620.SZ,0.11,000617.SZ,0.08,000617.SZ,0.07,000617.SZ,0.08,000617.SZ,0.07,000631.SZ,0.1,000631.SZ,0.1,000631.SZ,0.09,000631.SZ,0.1,000631.SZ,0.13,000631.SZ,0.15,000659.SZ,0.18,000659.SZ,0.17,000659.SZ,0.16,000661.SZ,0.61,000661.SZ,0.57,000661.SZ,0.69,000667.SZ,0.2,000667.SZ,0.2,000667.SZ,0.19,000667.SZ,0.19,000667.SZ,0.18,000671.SZ,0.31,000671.SZ,0.3,000671.SZ,0.24,000671.SZ,0.32,000671.SZ,0.29,000671.SZ,0.3,000685.SZ,0.17,000685.SZ,0.16,000685.SZ,0.17,000685.SZ,0.18,000685.SZ,0.18,000685.SZ,0.24,000680.SZ,0.27,000680.SZ,0.23,000680.SZ,0.24,000680.SZ,0.27,000680.SZ,0.22,000680.SZ,0.18,000671.SZ,0.222,000671.SZ,0.224,000671.SZ,0.202,000671.SZ,0.221,000671.SZ,0.228,000671.SZ,0.241,000681.SZ,0.246,000681.SZ,0.212,000681.SZ,0.223,000681.SZ,0.209,000681.SZ,0.196,000681.SZ,0.193,000680.SZ,0.132,000680.SZ,0.129,000680.SZ,0.131,000680.SZ,0.15,000680.SZ,0.144,000680.SZ,0.144,000690.SZ,0.307
000597.SZ,0.12,000599.SZ,0.12,000599.SZ,0.11,000599.SZ,0.12,000599.SZ,0.13,000599.SZ,0.13,000599.SZ,0.13,000627.SZ,0.22,000627.SZ,0.21,000627.SZ,0.23,000627.SZ,0.23,000627.SZ,0.21,000627.SZ,0.22,000627.SZ,0.21,000627.SZ,0.22,000620.SZ,0.1,000620.SZ,0.13,000620.SZ,0.12,000620.SZ,0.11,000636.SZ,0.24,000636.SZ,0.26,000636.SZ,0.25,000636.SZ,0.24,000636.SZ,0.22,000636.SZ,0.22,000661.SZ,0.5,000661.SZ,0.56,000661.SZ,0.57,000667.SZ,0.23,000667.SZ,0.21,000667.SZ,0.22,000671.SZ,0.37,000671.SZ,0.36,000671.SZ,0.32,000671.SZ,0.32,000671.SZ,0.28,000680.SZ,0.17,000680.SZ,0.16,000680.SZ,0.15,000680.SZ,0.16,000680.SZ,0.15,000680.SZ,0.16,000688.SZ,0.09,000688.SZ,0.12,000688.SZ,0.1,000688.SZ,0.1,000688.SZ,0.1,000688.SZ,0.1,000681.SZ,0.15,000681.SZ,0.17,000681.SZ,0.18,000681.SZ,0.22,000681.SZ,0.19,000681.SZ,0.23,000680.SZ,0.182,000680.SZ,0.152,000680.SZ,0.151,000680.SZ,0.148,000680.SZ,0.182,000680.SZ,0.157,000685.SZ,0.193,000685.SZ,0.196,000685.SZ,0.199,000685.SZ,0.195,000685.SZ,0.186,000685.SZ,0.186,000681.SZ,0.178,000681.SZ,0.165,000681.SZ,0.161,000681.SZ,0.174,000681.SZ,0.161,000681.SZ,0.161,000697.SZ,0.267
000599.SZ,0.12,000600.SZ,0.07,000600.SZ,0.07,000600.SZ,0.07,000600.SZ,0.08,000600.SZ,0.08,000600.SZ,0.07,000631.SZ,0.1,000631.SZ,0.1,000631.SZ,0.1,000631.SZ,0.1,000631.SZ,0.08,000631.SZ,0.09,000631.SZ,0.08,000631.SZ,0.1,000627.SZ,0.21,000627.SZ,0.22,000627.SZ,0.2,000627.SZ,0.23,000650.SZ,0.31,000650.SZ,0.27,000650.SZ,0.25,000650.SZ,0.23,000650.SZ,0.21,000650.SZ,0.22,000667.SZ,0.25,000667.SZ,0.24,000667.SZ,0.23,000680.SZ,0.24,000680.SZ,0.22,000680.SZ,0.2,000680.SZ,0.18,000680.SZ,0.19,000680.SZ,0.19,000680.SZ,0.19,000680.SZ,0.18,000683.SZ,0.17,000683.SZ,0.15,000683.SZ,0.15,000683.SZ,0.16,000683.SZ,0.15,000683.SZ,0.15,000690.SZ,0.26,000690.SZ,0.26,000690.SZ,0.25,000690.SZ,0.25,000690.SZ,0.25,000690.SZ,0.25,000685.SZ,0.25,000685.SZ,0.21,000685.SZ,0.23,000685.SZ,0.2,000685.SZ,0.2,000685.SZ,0.19,000681.SZ,0.227,000681.SZ,0.195,000681.SZ,0.152,000681.SZ,0.213,000681.SZ,0.196,000681.SZ,0.24,000690.SZ,0.273,000690.SZ,0.257,000690.SZ,0.267,000690.SZ,0.283,000690.SZ,0.272,000690.SZ,0.267,000685.SZ,0.206,000685.SZ,0.204,000685.SZ,0.204,000685.SZ,0.208,000685.SZ,0.208,000685.SZ,0.208,000703.SZ,0.185
000600.SZ,0.08,000601.SZ,0.25,000601.SZ,0.24,000601.SZ,0.23,000601.SZ,0.26,000601.SZ,0.26,000601.SZ,0.23,000636.SZ,0.36,000636.SZ,0.32,000636.SZ,0.32,000636.SZ,0.3,000636.SZ,0.31,000636.SZ,0.3,000636.SZ,0.24,000636.SZ,0.26,000631.SZ,0.11,000631.SZ,0.12,000631.SZ,0.11,000631.SZ,0.1,000652.SZ,0.25,000652.SZ,0.25,000652.SZ,0.24,000652.SZ,0.26,000652.SZ,0.26,000652.SZ,0.25,000680.SZ,0.3,000680.SZ,0.28,000680.SZ,0.24,000682.SZ,0.18,000682.SZ,0.17,000682.SZ,0.17,000683.SZ,0.19,000683.SZ,0.18,000683.SZ,0.17,000683.SZ,0.17,000683.SZ,0.17,000685.SZ,0.19,000685.SZ,0.19,000685.SZ,0.19,000685.SZ,0.18,000685.SZ,0.18,000685.SZ,0.17,000693.SZ,0.14,000693.SZ,0.12,000693.SZ,0.11,000693.SZ,0.1,000693.SZ,0.1,000693.SZ,0.11,000688.SZ,0.09,000688.SZ,0.08,000688.SZ,0.08,000688.SZ,0.08,000688.SZ,0.08,000688.SZ,0.09,000685.SZ,0.189,000685.SZ,0.2,000685.SZ,0.184,000685.SZ,0.186,000685.SZ,0.204,000685.SZ,0.197,000693.SZ,0.117,000693.SZ,0.094,000693.SZ,0.112,000693.SZ,0.097,000693.SZ,0.1,000693.SZ,0.1,000690.SZ,0.238,000690.SZ,0.251,000690.SZ,0.291,000690.SZ,0.272,000690.SZ,0.276,000690.SZ,0.276,000723.SZ,0.079
000601.SZ,0.25,000607.SZ,0.12,000607.SZ,0.12,000607.SZ,0.14,000607.SZ,0.13,000607.SZ,0.13,000607.SZ,0.11,000650.SZ,0.3,000650.SZ,0.32,000650.SZ,0.31,000650.SZ,0.31,000650.SZ,0.31,000650.SZ,0.32,000650.SZ,0.28,000650.SZ,0.29,000636.SZ,0.27,000636.SZ,0.25,000636.SZ,0.29,000636.SZ,0.26,000655.SZ,0.2,000655.SZ,0.19,000655.SZ,0.22,000655.SZ,0.22,000655.SZ,0.21,000655.SZ,0.25,000682.SZ,0.19,000682.SZ,0.19,000682.SZ,0.19,000683.SZ,0.24,000683.SZ,0.21,000683.SZ,0.25,000685.SZ,0.19,000685.SZ,0.19,000685.SZ,0.19,000685.SZ,0.21,000685.SZ,0.2,000688.SZ,0.11,000688.SZ,0.11,000688.SZ,0.1,000688.SZ,0.1,000688.SZ,0.1,000688.SZ,0.09,000697.SZ,0.2,000697.SZ,0.21,000697.SZ,0.2,000697.SZ,0.26,000697.SZ,0.24,000697.SZ,0.21,000690.SZ,0.27,000690.SZ,0.27,000690.SZ,0.24,000690.SZ,0.25,000690.SZ,0.28,000690.SZ,0.25,000688.SZ,0.12,000688.SZ,0.138,000688.SZ,0.162,000688.SZ,0.175,000688.SZ,0.151,000688.SZ,0.144,000697.SZ,0.288,000697.SZ,0.278,000697.SZ,0.261,000697.SZ,0.333,000697.SZ,0.315,000697.SZ,0.287,000697.SZ,0.275,000697.SZ,0.248,000697.SZ,0.248,000697.SZ,0.273,000697.SZ,0.257,000697.SZ,0.257,000726.SZ,0.146
000607.SZ,0.13,000608.SZ,0.17,000608.SZ,0.15,000608.SZ,0.16,000608.SZ,0.15,000608.SZ,0.14,000608.SZ,0.13,000655.SZ,0.29,000655.SZ,0.28,000655.SZ,0.3,000655.SZ,0.28,000655.SZ,0.29,000655.SZ,0.31,000652.SZ,0.29,000652.SZ,0.29,000650.SZ,0.3,000650.SZ,0.27,000650.SZ,0.27,000650.SZ,0.31,000656.SZ,0.16,000656.SZ,0.15,000656.SZ,0.14,000656.SZ,0.17,000656.SZ,0.19,000656.SZ,0.22,000683.SZ,0.27,000683.SZ,0.26,000683.SZ,0.23,000685.SZ,0.22,000685.SZ,0.21,000685.SZ,0.19,000690.SZ,0.35,000690.SZ,0.33,000690.SZ,0.32,000690.SZ,0.38,000690.SZ,0.34,000690.SZ,0.35,000690.SZ,0.33,000690.SZ,0.33,000690.SZ,0.31,000690.SZ,0.28,000690.SZ,0.28,000703.SZ,0.12,000703.SZ,0.12,000703.SZ,0.14,000703.SZ,0.12,000703.SZ,0.1,000703.SZ,0.1,000693.SZ,0.09,000693.SZ,0.08,000693.SZ,0.07,000693.SZ,0.04,000693.SZ,0.04,000693.SZ,0.04,000690.SZ,0.315,000690.SZ,0.296,000690.SZ,0.28,000690.SZ,0.255,000690.SZ,0.298,000690.SZ,0.337,000703.SZ,0.101,000703.SZ,0.116,000703.SZ,0.16,000703.SZ,0.127,000703.SZ,0.132,000703.SZ,0.113,000703.SZ,0.104,000703.SZ,0.108,000703.SZ,0.116,000703.SZ,0.122,000703.SZ,0.155,000703.SZ,0.155,000727.SZ,0.232
000608.SZ,0.16,000616.SZ,0.24,000616.SZ,0.22,000616.SZ,0.25,000616.SZ,0.26,000616.SZ,0.26,000616.SZ,0.28,000659.SZ,0.31,000659.SZ,0.27,000659.SZ,0.24,000659.SZ,0.24,000659.SZ,0.27,000659.SZ,0.22,000655.SZ,0.3,000655.SZ,0.31,000652.SZ,0.27,000652.SZ,0.31,000652.SZ,0.27,000652.SZ,0.26,000659.SZ,0.2,000659.SZ,0.2,000659.SZ,0.19,000659.SZ,0.2,000659.SZ,0.2,000659.SZ,0.19,000685.SZ,0.23,000685.SZ,0.25,000685.SZ,0.23,000690.SZ,0.4,000690.SZ,0.36,000690.SZ,0.38,000697.SZ,0.13,000697.SZ,0.13,000697.SZ,0.12,000697.SZ,0.11,000697.SZ,0.11,000697.SZ,0.12,000697.SZ,0.13,000697.SZ,0.15,000697.SZ,0.16,000697.SZ,0.18,000697.SZ,0.18,000712.SZ,0.35,000712.SZ,0.33,000712.SZ,0.34,000712.SZ,0.33,000712.SZ,0.34,000712.SZ,0.48,000697.SZ,0.18,000697.SZ,0.17,000697.SZ,0.19,000697.SZ,0.21,000697.SZ,0.22,000697.SZ,0.18,000693.SZ,0.092,000693.SZ,0.106,000693.SZ,0.088,000693.SZ,0.086,000693.SZ,0.097,000693.SZ,0.121,000718.SZ,0.37,000718.SZ,0.515,000718.SZ,0.527,000718.SZ,0.458,000718.SZ,0.47,000718.SZ,0.47,000726.SZ,0.134,000726.SZ,0.135,000726.SZ,0.135,000726.SZ,0.133,000726.SZ,0.139,000726.SZ,0.139,000748.SZ,0.336
000609.SZ,0.1,000617.SZ,0.13,000617.SZ,0.13,000617.SZ,0.12,000617.SZ,0.1,000617.SZ,0.11,000617.SZ,0.11,000667.SZ,0.26,000667.SZ,0.26,000667.SZ,0.25,000667.SZ,0.25,000667.SZ,0.25,000667.SZ,0.28,000659.SZ,0.2,000659.SZ,0.2,000655.SZ,0.28,000655.SZ,0.25,000655.SZ,0.24,000655.SZ,0.22,000667.SZ,0.25,000667.SZ,0.24,000667.SZ,0.24,000667.SZ,0.26,000667.SZ,0.28,000667.SZ,0.27,000690.SZ,0.36,000690.SZ,0.34,000690.SZ,0.38,000697.SZ,0.09,000697.SZ,0.11,000697.SZ,0.1,000698.SZ,0.12,000698.SZ,0.11,000698.SZ,0.1,000698.SZ,0.11,000698.SZ,0.1,000712.SZ,0.28,000712.SZ,0.33,000712.SZ,0.37,000712.SZ,0.33,000712.SZ,0.34,000712.SZ,0.33,000719.SZ,0.08,000719.SZ,0.08,000719.SZ,0.09,000719.SZ,0.1,000719.SZ,0.11,000719.SZ,0.1,000703.SZ,0.11,000703.SZ,0.1,000703.SZ,0.12,000703.SZ,0.1,000703.SZ,0.11,000703.SZ,0.1,000697.SZ,0.195,000697.SZ,0.225,000697.SZ,0.264,000697.SZ,0.15,000697.SZ,0.146,000697.SZ,0.174,000719.SZ,0.056,000719.SZ,0.052,000719.SZ,0.051,000719.SZ,0.051,000719.SZ,0.05,000719.SZ,0.049,000727.SZ,0.241,000727.SZ,0.24,000727.SZ,0.257,000727.SZ,0.252,000727.SZ,0.227,000727.SZ,0.227,000758.SZ,0.24
000616.SZ,0.26,000619.SZ,0.11,000619.SZ,0.11,000619.SZ,0.11,000619.SZ,0.1,000619.SZ,0.1,000619.SZ,0.11,000677.SZ,0.12,000677.SZ,0.13,000677.SZ,0.15,000677.SZ,0.15,000677.SZ,0.15,000677.SZ,0.18,000667.SZ,0.27,000667.SZ,0.26,000659.SZ,0.19,000659.SZ,0.24,000659.SZ,0.19,000659.SZ,0.2,000682.SZ,0.21,000682.SZ,0.21,000682.SZ,0.21,000682.SZ,0.22,000682.SZ,0.22,000682.SZ,0.2,000697.SZ,0.13,000697.SZ,0.11,000697.SZ,0.11,000698.SZ,0.13,000698.SZ,0.12,000698.SZ,0.12,000708.SZ,0.07,000708.SZ,0.08,000708.SZ,0.07,000708.SZ,0.08,000708.SZ,0.08,000719.SZ,0.06,000719.SZ,0.06,000719.SZ,0.06,000719.SZ,0.06,000719.SZ,0.06,000719.SZ,0.06,000726.SZ,0.21,000726.SZ,0.2,000726.SZ,0.19,000726.SZ,0.18,000726.SZ,0.18,000726.SZ,0.19,000712.SZ,0.44,000712.SZ,0.48,000712.SZ,0.51,000712.SZ,0.47,000712.SZ,0.47,000712.SZ,0.37,000703.SZ,0.091,000703.SZ,0.086,000703.SZ,0.082,000703.SZ,0.075,000703.SZ,0.077,000703.SZ,0.101,000726.SZ,0.14,000726.SZ,0.145,000726.SZ,0.143,000726.SZ,0.143,000726.SZ,0.144,000726.SZ,0.15,000748.SZ,0.344,000748.SZ,0.35,000748.SZ,0.347,000748.SZ,0.337,000748.SZ,0.337,000748.SZ,0.337,000761.SZ,0.041
000617.SZ,0.14,000627.SZ,0.24,000627.SZ,0.24,000627.SZ,0.23,000627.SZ,0.24,000627.SZ,0.23,000627.SZ,0.22,000682.SZ,0.28,000682.SZ,0.25,000682.SZ,0.26,000682.SZ,0.25,000682.SZ,0.25,000682.SZ,0.22,000682.SZ,0.22,000682.SZ,0.24,000667.SZ,0.26,000667.SZ,0.27,000667.SZ,0.25,000667.SZ,0.25,000683.SZ,0.28,000683.SZ,0.27,000683.SZ,0.26,000683.SZ,0.27,000683.SZ,0.26,000683.SZ,0.25,000698.SZ,0.13,000698.SZ,0.13,000698.SZ,0.13,000708.SZ,0.09,000708.SZ,0.09,000708.SZ,0.08,000712.SZ,0.27,000712.SZ,0.27,000712.SZ,0.26,000712.SZ,0.27,000712.SZ,0.25,000726.SZ,0.26,000726.SZ,0.24,000726.SZ,0.22,000726.SZ,0.22,000726.SZ,0.23,000726.SZ,0.22,000732.SZ,0.14,000732.SZ,0.15,000732.SZ,0.15,000732.SZ,0.13,000732.SZ,0.15,000732.SZ,0.16,000718.SZ,0.2,000718.SZ,0.18,000718.SZ,0.17,000718.SZ,0.19,000718.SZ,0.23,000718.SZ,0.31,000718.SZ,0.243,000718.SZ,0.242,000718.SZ,0.211,000718.SZ,0.21,000718.SZ,0.275,000718.SZ,0.344,000732.SZ,0.211,000732.SZ,0.242,000732.SZ,0.267,000732.SZ,0.227,000732.SZ,0.22,000732.SZ,0.216,000758.SZ,0.246,000758.SZ,0.279,000758.SZ,0.281,000758.SZ,0.248,000758.SZ,0.252,000758.SZ,0.252,000762.SZ,0.18
000619.SZ,0.11,000631.SZ,0.12,000631.SZ,0.11,000631.SZ,0.12,000631.SZ,0.11,000631.SZ,0.11,000631.SZ,0.11,000683.SZ,0.27,000683.SZ,0.26,000683.SZ,0.28,000683.SZ,0.29,000683.SZ,0.27,000683.SZ,0.25,000683.SZ,0.33,000683.SZ,0.33,000682.SZ,0.23,000682.SZ,0.23,000682.SZ,0.22,000682.SZ,0.21,000685.SZ,0.23,000685.SZ,0.2,000685.SZ,0.2,000685.SZ,0.2,000685.SZ,0.2,000685.SZ,0.23,000708.SZ,0.11,000708.SZ,0.1,000708.SZ,0.09,000712.SZ,0.21,000712.SZ,0.25,000712.SZ,0.26,000713.SZ,0.12,000713.SZ,0.11,000713.SZ,0.1,000713.SZ,0.1,000713.SZ,0.1,000732.SZ,0.16,000732.SZ,0.16,000732.SZ,0.14,000732.SZ,0.17,000732.SZ,0.15,000732.SZ,0.15,000735.SZ,0.28,000735.SZ,0.27,000735.SZ,0.26,000735.SZ,0.27,000735.SZ,0.26,000735.SZ,0.28,000719.SZ,0.09,000719.SZ,0.09,000719.SZ,0.08,000719.SZ,0.05,000719.SZ,0.04,000719.SZ,0.04,000719.SZ,0.054,000719.SZ,0.078,000719.SZ,0.062,000719.SZ,0.063,000719.SZ,0.063,000719.SZ,0.061,000748.SZ,0.525,000748.SZ,0.732,000748.SZ,0.748,000748.SZ,0.439,000748.SZ,0.372,000748.SZ,0.34,000762.SZ,0.277,000762.SZ,0.234,000762.SZ,0.217,000762.SZ,0.197,000762.SZ,0.213,000762.SZ,0.213,000777.SZ,0.174
000627.SZ,0.24,000636.SZ,0.38,000636.SZ,0.38,000636.SZ,0.39,000636.SZ,0.37,000636.SZ,0.41,000636.SZ,0.37,000687.SZ,0.11,000687.SZ,0.11,000687.SZ,0.13,000687.SZ,0.13,000687.SZ,0.13,000687.SZ,0.12,000685.SZ,0.18,000685.SZ,0.17,000683.SZ,0.32,000683.SZ,0.33,000683.SZ,0.31,000683.SZ,0.28,000690.SZ,0.35,000690.SZ,0.32,000690.SZ,0.33,000690.SZ,0.34,000690.SZ,0.37,000690.SZ,0.36,000712.SZ,0.15,000712.SZ,0.15,000712.SZ,0.2,000713.SZ,0.13,000713.SZ,0.12,000713.SZ,0.11,000719.SZ,0.05,000719.SZ,0.06,000719.SZ,0.07,000719.SZ,0.06,000719.SZ,0.06,000735.SZ,0.32,000735.SZ,0.3,000735.SZ,0.31,000735.SZ,0.3,000735.SZ,0.29,000735.SZ,0.28,000759.SZ,0.23,000759.SZ,0.21,000759.SZ,0.21,000759.SZ,0.2,000759.SZ,0.19,000759.SZ,0.18,000726.SZ,0.19,000726.SZ,0.17,000726.SZ,0.17,000726.SZ,0.17,000726.SZ,0.15,000726.SZ,0.14,000726.SZ,0.129,000726.SZ,0.142,000726.SZ,0.151,000726.SZ,0.152,000726.SZ,0.144,000726.SZ,0.149,000758.SZ,0.203,000758.SZ,0.242,000758.SZ,0.238,000758.SZ,0.228,000758.SZ,0.258,000758.SZ,0.282,000777.SZ,0.194,000777.SZ,0.185,000777.SZ,0.178,000777.SZ,0.181,000777.SZ,0.178,000777.SZ,0.178,000786.SZ,0.234
000636.SZ,0.34,000655.SZ,0.34,000655.SZ,0.35,000655.SZ,0.31,000655.SZ,0.31,000655.SZ,0.3,000655.SZ,0.3,000698.SZ,0.22,000698.SZ,0.21,000698.SZ,0.21,000698.SZ,0.2,000698.SZ,0.18,000698.SZ,0.18,000687.SZ,0.11,000687.SZ,0.11,000685.SZ,0.18,000685.SZ,0.17,000685.SZ,0.17,000685.SZ,0.17,000698.SZ,0.14,000698.SZ,0.14,000698.SZ,0.14,000698.SZ,0.15,000698.SZ,0.14,000698.SZ,0.13,000713.SZ,0.15,000713.SZ,0.14,000713.SZ,0.13,000719.SZ,0.05,000719.SZ,0.05,000719.SZ,0.06,000726.SZ,0.23,000726.SZ,0.21,000726.SZ,0.2,000726.SZ,0.22,000726.SZ,0.22,000738.SZ,0.15,000738.SZ,0.16,000738.SZ,0.16,000738.SZ,0.14,000738.SZ,0.15,000738.SZ,0.14,000762.SZ,0.21,000762.SZ,0.28,000762.SZ,0.27,000762.SZ,0.25,000762.SZ,0.23,000762.SZ,0.22,000732.SZ,0.18,000732.SZ,0.22,000732.SZ,0.22,000732.SZ,0.21,000732.SZ,0.23,000732.SZ,0.18,000732.SZ,0.287,000732.SZ,0.27,000732.SZ,0.306,000732.SZ,0.224,000732.SZ,0.226,000732.SZ,0.237,000762.SZ,0.231,000762.SZ,0.214,000762.SZ,0.21,000762.SZ,0.249,000762.SZ,0.261,000762.SZ,0.314,000786.SZ,0.207,000786.SZ,0.217,000786.SZ,0.22,000786.SZ,0.259,000786.SZ,0.229,000786.SZ,0.229,000806.SZ,0.265
000659.SZ,0.21,000659.SZ,0.2,000659.SZ,0.21,000659.SZ,0.27,000659.SZ,0.31,000659.SZ,0.3,000659.SZ,0.29,000708.SZ,0.17,000708.SZ,0.16,000708.SZ,0.17,000708.SZ,0.16,000708.SZ,0.15,000708.SZ,0.16,000690.SZ,0.27,000690.SZ,0.27,000687.SZ,0.13,000687.SZ,0.13,000687.SZ,0.12,000687.SZ,0.12,000708.SZ,0.13,000708.SZ,0.12,000708.SZ,0.12,000708.SZ,0.11,000708.SZ,0.11,000708.SZ,0.11,000719.SZ,0.06,000719.SZ,0.06,000719.SZ,0.05,000726.SZ,0.24,000726.SZ,0.24,000726.SZ,0.26,000732.SZ,0.18,000732.SZ,0.22,000732.SZ,0.2,000732.SZ,0.2,000732.SZ,0.17,000759.SZ,0.21,000759.SZ,0.21,000759.SZ,0.2,000759.SZ,0.23,000759.SZ,0.26,000759.SZ,0.25,000777.SZ,0.14,000777.SZ,0.18,000777.SZ,0.17,000777.SZ,0.18,000777.SZ,0.19,000777.SZ,0.27,000735.SZ,0.24,000735.SZ,0.24,000735.SZ,0.22,000735.SZ,0.21,000735.SZ,0.19,000735.SZ,0.18,000735.SZ,0.171,000735.SZ,0.156,000735.SZ,0.162,000735.SZ,0.158,000735.SZ,0.145,000735.SZ,0.157,000777.SZ,0.222,000777.SZ,0.212,000777.SZ,0.202,000777.SZ,0.23,000777.SZ,0.208,000777.SZ,0.202,000810.SZ,0.194,000810.SZ,0.201,000810.SZ,0.193,000810.SZ,0.181,000810.SZ,0.174,000810.SZ,0.174,000810.SZ,0.185
000677.SZ,0.14,000677.SZ,0.14,000677.SZ,0.14,000677.SZ,0.15,000677.SZ,0.14,000677.SZ,0.15,000677.SZ,0.12,000712.SZ,0.14,000712.SZ,0.15,000712.SZ,0.17,000712.SZ,0.18,000712.SZ,0.17,000712.SZ,0.15,000698.SZ,0.18,000698.SZ,0.18,000690.SZ,0.25,000690.SZ,0.26,000690.SZ,0.28,000690.SZ,0.34,000712.SZ,0.2,000712.SZ,0.21,000712.SZ,0.17,000712.SZ,0.16,000712.SZ,0.18,000712.SZ,0.17,000726.SZ,0.2,000726.SZ,0.19,000726.SZ,0.22,000732.SZ,0.14,000732.SZ,0.12,000732.SZ,0.12,000735.SZ,0.29,000735.SZ,0.3,000735.SZ,0.39,000735.SZ,0.39,000735.SZ,0.36,000762.SZ,0.28,000762.SZ,0.26,000762.SZ,0.31,000762.SZ,0.3,000762.SZ,0.28,000762.SZ,0.28,000780.SZ,0.08,000780.SZ,0.09,000780.SZ,0.09,000780.SZ,0.09,000780.SZ,0.09,000780.SZ,0.09,000748.SZ,0.46,000748.SZ,0.47,000748.SZ,0.45,000748.SZ,0.43,000748.SZ,0.37,000748.SZ,0.46,000748.SZ,0.469,000748.SZ,0.54,000748.SZ,0.634,000748.SZ,0.682,000748.SZ,0.589,000748.SZ,0.563,000786.SZ,0.155,000786.SZ,0.167,000786.SZ,0.155,000786.SZ,0.154,000786.SZ,0.153,000786.SZ,0.149,000816.SZ,0.18,000816.SZ,0.173,000816.SZ,0.167,000816.SZ,0.162,000816.SZ,0.165,000816.SZ,0.165,000816.SZ,0.183
